Sum of Action_&_Adventure,Sum of Anime_Features,Sum of Anime_Series,Sum of British_TV_Shows,cast,Sum of Children_&_Family_Movies,Sum of Classic_&_Cult_TV,Sum of Classic_Movies,Sum of Comedies,country,Sum of Crime_TV_Shows,Sum of Cult_Movies,Year,Quarter,Month,Day,Sum of day_added,description,director,Sum of Documentaries,Sum of Docuseries,Sum of Dramas,duration,Sum of Faith_&_Spirituality,Sum of Horror_Movies,Sum of Independent_Movies,Sum of International_Movies,Sum of International_TV_Shows,Sum of Kids'_TV,Sum of Korean_TV_Shows,Sum of LGBTQ_Movies,listed_in,Sum of month_added,Sum of Movies,Sum of Music_&_Musicals,rating,Sum of Reality_TV,Sum of release_year,Sum of Romantic_Movies,Sum of Romantic_TV_Shows,Sum of Sci-Fi_&_Fantasy,Sum of Science_&_Nature_TV,Sum of Spanish-Language_TV_Shows,Sum of Sports_Movies,Sum of Stand-Up_Comedy,Sum of Stand-Up_Comedy_&_Talk_Shows,Sum of Teen_TV_Shows,Sum of Thrillers,title,Sum of TV_Action_&_Adventure,Sum of TV_Comedies,Sum of TV_Dramas,Sum of TV_Horror,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Sci-Fi_&_Fantasy,Sum of TV_Shows,Sum of TV_Thrillers,type,Sum of User_Rating,Sum of year_added
0,0,0,0,"Omoni Oboli, Majid Michel, Ayo Makun, Uru Eke, Ime Bishop Umoh, Lepacious Bose, Seun Akindele, Sylvia Oluchy, Chika Chukwu",0,0,0,0,Nigeria,0,0,2019,Qtr 4,December,20,20,"When a scorned wife from the city shares a cab with a troubled villager, a fiery accident forces them to live out each other's lives.",Omoni Oboli,0,0,1,113 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",12,1,0,TV-14,0,2014,1,0,0,0,0,0,0,0,0,0,Being Mrs Elliot,0,0,0,0,0,0,0,0,0,0,0,Movie,45,2019
0,0,0,0,"Omoni Oboli, Richard Mofe-Damijo, Jide Kosoko, Akin Lewis, Bimbo Manuel, Shaffy Bello, Toke Makinwa, Femi Branch, Uzor Osimkpa",0,0,0,1,Nigeria,0,0,2020,Qtr 2,April,29,29,An adoring couple elects to test the strength of their marriage when they run against each other for the office of state governor.,Omoni Oboli,0,0,1,111 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",4,1,0,TV-14,0,2019,0,0,0,0,0,0,0,0,0,0,Love Is War,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2020
0,0,0,0,"Omoni Oboli, Sam Sarpong, Terri Oliver, Colin Paradine, Mark Cassius",0,0,0,0,"Canada, Nigeria",0,0,2020,Qtr 2,May,20,20,A Nigerian couple living in the U.S. face agonizing fallout when they defy deportation orders with the hopes of giving their unborn child citizenship.,Lonzo Nzekwe,0,0,1,97 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",5,1,0,TV-MA,0,2010,0,0,0,0,0,0,0,0,0,0,Anchor Baby,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2020
0,0,0,0,"Omotola Jalade-Ekeinde, Hakeem Kae-Kazim, Jim Iyke, Ali Nuhu, Jide Kosoko, Anthony Monjaro, Jennifer Oguzie, Uru Eke, Celine Loader",0,0,0,0,"Nigeria, United Kingdom",0,0,2020,Qtr 2,June,16,16,"When disaster strikes mid-flight, a commercial plane's frantic passengers confront their pasts and the possibility of death. Based on true events.",Obi Emelonye,0,0,1,76 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",6,1,0,TV-14,0,2012,0,0,0,0,0,0,0,0,0,0,Last Flight to Abuja,0,0,0,0,0,0,0,0,0,0,0,Movie,75,2020
0,0,0,0,"Onur Buldu, Alper Kul, Erdem Yener, Onur Atilla, Özge Borak, Doğa Rutkay, Meltem Yılmazkaya, İrem Sak",0,0,0,1,Turkey,0,0,2021,Qtr 2,April,23,23,"When a brain-dead family patriarch is about to be taken off life support, his extended family gathers round and plots to see who'll get his money.",Meltem Bozoflu,0,0,0,101 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",4,1,0,TV-14,0,2016,0,0,0,0,0,0,0,0,0,0,Dedemin Fisi,0,0,0,0,0,0,0,0,0,0,0,Movie,93,2021
0,0,0,0,"Onur Buldu, Mahir İpek, Derya Karadaş, Onur Attila, Meltem Yılmazkaya, Yasemin Conka, Burak Topaloglu, Sefik Taylan, Orkun Karagöz, Erdogan Aydin",0,0,0,1,"Turkey, South Korea",0,0,2020,Qtr 4,October,9,9,"When three adult siblings meet the offbeat man who their widowed mom fawns over, they take drastic actions to stop them from ever getting married.",Meltem Bozoflu,0,0,0,100 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",10,1,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,My Step Dad: The Hippie,0,0,0,0,0,0,0,0,0,0,0,Movie,62,2020
0,0,0,0,"Oona Chaplin, Natalia Tena, David Verdaguer, Geraldine Chaplin",0,0,0,1,Spain,0,0,2019,Qtr 1,February,15,15,Kat and Eva’s happy romance hits a rough patch when Eva decides that she wants a child. Visiting friend Roger could help complete their family.,Carlos Marques-Marcet,0,0,1,113 min,0,0,0,0,0,0,0,1,"Comedies, Dramas, LGBTQ Movies",2,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,Anchor and Hope,0,0,0,0,0,0,0,0,0,0,0,Movie,94,2019
0,0,0,0,"Oprah Winfrey, Ava DuVernay",0,0,0,0,United States,0,0,2019,Qtr 2,June,13,13,"Oprah Winfrey talks with the exonerated men once known as the Central Park Five, plus the cast and producers who tell their story in ""When They See Us.""",Mark Ritchie,1,0,0,61 min,0,0,0,0,0,0,0,0,Documentaries,6,0,0,TV-PG,0,2019,0,0,0,0,0,0,0,0,0,0,Oprah Presents When They See Us Now,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2019
1,0,0,0,"Orlando Bloom, Leo Wu, Simon Yam, Hannah Quinlivan",0,0,0,0,China,0,0,2021,Qtr 2,May,1,1,A disgraced security agent who specializes in transporting valuable objects gets a shot at redemption when he's hired to safeguard a precious antique.,Charles Martin,0,0,0,94 min,0,0,0,0,0,0,0,0,Action & Adventure,5,0,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,S.M.A.R.T Chase,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2021
0,0,0,0,"Orlando Carrillo, Mario Moran, Jeremie Phenom Thomas",0,0,0,0,United States,0,0,2019,Qtr 1,February,28,28,"This documentary follows three players on the Miami Heat Wheels, who face long odds on the way to the national wheelchair basketball championship.",Shaina Allen,1,0,0,77 min,0,0,0,0,0,0,0,0,"Documentaries, Sports Movies",2,1,0,TV-MA,0,2016,0,0,0,0,0,1,0,0,0,0,The Rebound,0,0,0,0,0,0,0,0,0,0,0,Movie,36,2019
0,0,0,0,"Orlando Seale, Samantha Barks, Harry Sadeghi, Stephane Cornicard, Jessie Buckley, Sophia Ellis, Barbara Scaff, Michelle Fairley, Richard Ridings, Howard Samuels",1,0,0,0,"France, Belgium",0,0,2017,Qtr 1,February,8,8,"Equipped with a mechanical heart and determined to stay out of death's shadow, young Jack understands that love could prove fatal.","Mathias Malzieu, Stéphane Berla",0,0,0,93 min,0,0,0,0,0,0,0,0,"Children & Family Movies, Music & Musicals",2,1,1,PG,0,2013,0,0,0,0,0,0,0,0,0,0,Jack and the Cuckoo-Clock Heart,0,0,0,0,0,0,0,0,0,0,0,Movie,43,2017
0,0,0,0,"Orson Welles, Alan Cumming",0,0,0,0,United States,0,0,2018,Qtr 4,November,2,2,"Actors, crew members and others who were there discuss the tumultuous creation of Orson Welles's final, unfinished film, “The Other Side of the Wind.”",Morgan Neville,1,0,0,98 min,0,0,0,0,0,0,0,0,Documentaries,11,0,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,They’ll Love Me When I’m Dead,0,0,0,0,0,0,0,0,0,0,0,Movie,89,2018
0,0,0,0,"Osamah Sami, Don Hany, Helana Sawires, Frances Duca, Majid Shokor, Rodney Afif, Ghazi Alkinani, Ryan Corr",0,0,0,1,Australia,0,0,2018,Qtr 2,June,8,8,"After telling a white lie that spins out of control, the son of an Iraqi-born cleric in Melbourne becomes torn between family duty and his own heart.",Jeffrey Walker,0,0,0,110 min,0,0,1,1,0,0,0,0,"Comedies, Independent Movies, International Movies",6,1,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,Ali's Wedding,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2018
0,0,0,0,"Oscar Isaac, Ben Kingsley, Lior Raz, Mélanie Laurent, Nick Kroll, Joe Alwyn, Haley Lu Richardson, Michael Aronov, Peter Strauss, Ohad Knoller, Torben Liebrecht, Greta Scacchi, Pepe Rapazote",0,0,0,0,United States,0,0,2021,Qtr 1,February,20,20,"In 1960, Israeli spies undertake a daring mission to capture notorious Nazi war criminal Adolf Eichmann and bring him to justice. Based on real events.",Chris Weitz,0,0,1,123 min,0,0,0,0,0,0,0,0,"Dramas, Thrillers",2,0,0,PG-13,0,2018,0,0,0,0,0,0,0,0,0,1,Operation Finale,0,0,0,0,0,0,0,0,0,0,0,Movie,58,2021
0,0,0,0,"Oscar Isaac, Jessica Chastain, David Oyelowo, Albert Brooks, Elyes Gabel, Catalina Sandino Moreno, Christopher Abbott, Peter Gerety, Alessandro Nivola",0,0,0,0,"United Arab Emirates, United States",0,0,2018,Qtr 3,July,22,22,Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.,J.C. Chandor,0,0,1,125 min,0,0,0,0,0,0,0,0,"Dramas, Thrillers",7,0,0,R,0,2014,0,0,0,0,0,0,0,0,0,1,A Most Violent Year,0,0,0,0,0,0,0,0,0,0,0,Movie,88,2018
0,0,0,0,"Oscar Martínez, Dady Brieva, Andrea Frigerio, Nora Navas, Manuel Vicente, Belén Chavanne, Marcelo D'Andrea, Gustavo Garzón",0,0,0,1,"Argentina, Spain",0,0,2017,Qtr 3,September,1,1,"Worried he’s lost his artistic edge, a wealthy expat novelist returns to his backwater hometown in Argentina, where he’s regarded as a local hero.","Gastón Duprat, Mariano Cohn",0,0,1,113 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",9,1,0,TV-MA,0,2016,0,0,0,0,0,0,0,0,0,0,The Distinguished Citizen,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2017
0,0,0,0,"Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski",0,0,0,0,"Argentina, United States",0,0,2019,Qtr 2,June,21,21,Family patriarch Elías begins to unravel after the death of his wife – which casts a suspicious light on her tragic accident.,"Miguel Cohan, Miguel Cohan",0,0,1,113 min,0,0,1,1,0,0,0,0,"Dramas, Independent Movies, International Movies",6,1,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,Blood Will Tell,0,0,0,0,0,0,0,0,0,0,0,Movie,65,2019
0,0,0,0,"Oscar Martínez, Inma Cuesta, Mafalda Carbonell, Nacho López, Isabel Requena, Aina Clotet, Antonio Valero, María Zamora, Hugo Balaguer, Valeria Schoneveld",0,0,0,1,Spain,0,0,2020,Qtr 1,January,7,7,"When Emilio (Oscar Martínez) is diagnosed with Alzheimer's disease, he and his family embark on a quest to reunite him with his childhood crush.",Maria Ripoll,0,0,1,102 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",1,1,0,TV-MA,0,2020,0,0,0,0,0,0,0,0,0,0,"Live Twice, Love Once",0,0,0,0,0,0,0,0,0,0,0,Movie,80,2020
0,0,0,0,"Osman Khalid Butt, Ainy Jaffri, Sadaf Kanwal, Khurram Patras, Ali Sheikh, Zeeshan Ali, Durdana Butt, Shafqat Cheema, Adeel Hashmi, Javed Sheikh",0,0,0,0,Pakistan,0,0,2018,Qtr 1,March,1,1,"Determined to stop his ex-girlfriend from marrying, a young man crashes the wrong wedding and meets a bride looking to run away.",Haissam Hussain,0,0,0,149 min,0,0,0,1,0,0,0,0,"International Movies, Romantic Movies",3,1,0,TV-MA,0,2017,1,0,0,0,0,0,0,0,0,0,Balu Mahi,0,0,0,0,0,0,0,0,0,0,0,Movie,68,2018
0,0,0,0,"Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan",0,0,0,1,India,0,0,2019,Qtr 3,August,13,13,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,Anita Udeep,0,0,0,123 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Music & Musicals",8,1,1,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,90 ML,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2019
0,0,0,0,"Owen Campbell, Charlie Tahan, Elizabeth Cappuccino, Max Talisman, Amy Hargreaves, Sawyer Barth, Adea Lennox, Ethan Botwick",0,0,0,0,United States,0,0,2018,Qtr 1,January,1,1,"A tragic accident drives a wedge between two teenage boys, threatening a friendship that had seemed firm and unshakeable.",Kevin Phillips,0,0,1,104 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies, Thrillers",1,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,1,Super Dark Times,0,0,0,0,0,0,0,0,0,0,0,Movie,50,2018
1,0,0,0,"Owen Wilson, Lake Bell, Pierce Brosnan, Sterling Jerins, Claire Geare, Thanawut Ketsaro, Chatchawai Kamonsakpitak, Sahajak Boonthanakit",0,0,0,0,"United States, Thailand",0,0,2021,Qtr 1,February,26,26,"Soon after relocating to Southeast Asia, an American family lands in the midst of a violent coup that could cost them their lives.",John Erick Dowdle,0,0,0,103 min,0,0,0,0,0,0,0,0,Action & Adventure,2,0,0,R,0,2015,0,0,0,0,0,0,0,0,0,0,No Escape,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2021
0,0,0,0,"P. Samuthirakani, Manikandan, Madhumathi Padmanathan, Akalyadevi B., S I Neelambari",0,0,0,1,India,0,0,2021,Qtr 1,March,5,5,"A son stoically returns to his village upon his father’s death, recalling their chilly dynamic before a bizarre event disrupts his visit.",Halitha Shameem,0,0,1,151 min,0,0,1,0,0,0,0,0,"Comedies, Dramas, Independent Movies",3,1,0,TV-14,0,2021,0,0,0,0,0,0,0,0,0,0,Aelay,0,0,0,0,0,0,0,0,0,0,0,Movie,89,2021
0,0,0,0,P.K. Nair,0,0,0,0,India,0,0,2017,Qtr 2,April,1,1,"This documentary chronicles the philosophy and life's work of archivist P.K. Nair, who made a mission of preserving Indian cinema’s rich history.",Shivendra Singh Dungarpur,1,0,0,156 min,0,0,0,1,0,0,0,0,"Documentaries, International Movies",4,1,0,TV-PG,0,2012,0,0,0,0,0,0,0,0,0,0,Celluloid Man,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2017
0,0,0,0,Paco Ignacio Taibo II,0,0,0,0,Mexico,0,0,2019,Qtr 1,January,18,18,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country.",Matías Gueilburt,1,0,0,90 min,0,0,0,1,0,0,0,0,"Documentaries, International Movies",1,1,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,Patria,0,0,0,0,0,0,0,0,0,0,0,Movie,74,2019
0,0,0,0,Paco Ignacio Taibo II,0,0,0,0,Venezuela,0,0,2017,Qtr 4,October,15,15,"Spanish-Mexican writer Paco Ignacio Taibo II hits the road to trace the footsteps of Ernesto ""Che"" Guevara and sheds new light on the revolutionary.",Matías Gueilburt,1,0,0,119 min,0,0,0,1,0,0,0,0,"Documentaries, International Movies",10,1,0,TV-14,0,2017,0,0,0,0,0,0,0,0,0,0,El Che,0,0,0,0,0,0,0,0,0,0,0,Movie,50,2017
0,0,0,0,"Paco León, Alexandra Jiménez, Rossy de Palma, Nuria Herrero, Adrián Lastra, Oscar Martínez, Inma Cuevas, Ana Rujas, Carolina Lapausa",0,0,0,1,Spain,0,0,2018,Qtr 2,May,1,1,"A group of patients with OCD wait for their flight-delayed doctor to arrive for their appointments, forcing them to endure each other's oddball quirks.",Vicente Villanueva,0,0,0,96 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",5,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,Toc Toc,0,0,0,0,0,0,0,0,0,0,0,Movie,78,2018
0,0,0,0,"Paco León, Carmen Machi, Luis Bermejo, Maribel del Pino, Maite Sandoval, Arlette Torres, Marisol Aznar, María José Sarrate, Manuel Huedo, Artur Busquets",0,0,0,1,Spain,0,0,2018,Qtr 4,November,21,21,"An executive-turned-viral sensation loses his reputation and his memory, but finds a new life with his biological mother and her empowered dance group.",Fernando Colomo,0,0,0,91 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",11,1,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,The Tribe,0,0,0,0,0,0,0,0,0,0,0,Movie,94,2018
0,0,0,0,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",0,0,0,0,Spain,0,0,2016,Qtr 4,October,27,27,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,Roger Gual,0,0,1,77 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",10,1,0,TV-MA,0,2016,0,0,0,0,0,0,0,0,0,0,7 años,0,0,0,0,0,0,0,0,0,0,0,Movie,86,2016
0,0,0,0,"Paige Turco, David Warner, Mark Caso, Michelan Sisti, Leif Tilden, Kenn Scott, Kevin Clash, Ernie Reyes Jr., François Chau, Kevin Nash",1,0,0,1,"United States, Hong Kong",0,0,2020,Qtr 1,January,1,1,"The evil Shredder decides that ooze is what gives the ninja turtles their power, so he obtains some of the toxic junk and creates dangerous mutants.",Michael Pressman,0,0,0,88 min,0,0,0,0,0,0,0,0,"Children & Family Movies, Comedies",1,1,0,PG,0,1991,0,0,0,0,0,0,0,0,0,0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2020
1,0,0,0,"Pål Sverre Hagen, Anders Baasmo Christiansen, Tobias Santelmann, Gustaf Skarsgård, Odd Magnus Williamson, Jakob Oftebro, Agnes Kittelsen, Peter Wight, Amund Hellum Noraker, Eilif Hellum Noraker",0,0,0,0,"United Kingdom, Norway, Denmark, Germany, Sweden",0,0,2019,Qtr 2,April,26,26,"With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific.","Joachim Rønning, Espen Sandberg",0,0,1,96 min,0,0,0,1,0,0,0,0,"Action & Adventure, Dramas, International Movies",4,1,0,PG-13,0,2012,0,0,0,0,0,0,0,0,0,0,Kon-Tiki,0,0,0,0,0,0,0,0,0,0,0,Movie,73,2019
0,0,0,0,"Palash Sen, Ira Dubey, Yashpal Sharma, Tinnu Anand, Prisha Dabbas, Kymsleen Kholie, Satish Sharma",0,0,0,0,India,0,0,2017,Qtr 4,October,15,15,"During a vacation with her parents, away from her concrete urban existence, a young girl learns to appreciate the joys of connecting with nature.",Biswajeet Bora,0,0,1,127 min,0,0,1,1,0,0,0,0,"Dramas, Independent Movies, International Movies",10,1,0,TV-14,0,2015,0,0,0,0,0,0,0,0,0,0,Aisa Yeh Jahaan,0,0,0,0,0,0,0,0,0,0,0,Movie,35,2017
0,0,0,0,"Paloma Bernardi, Renan Tenca, Gutto Szuster, Pedro Caetano, Mariano Mattos Martins, Alli Willow, Kiko Vianello, Francisco Gaspar, Tuna Dwek, Lourinelson Vladmir, Leonardo Ventura, Aury Porto, Glauber Amaral, Astrea Lucena",0,0,0,0,Brazil,0,0,2019,Qtr 4,December,6,6,"Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult.",Michel Tikhomiroff,0,0,1,2 Seasons,0,0,0,0,1,0,0,0,"International TV Shows, TV Dramas, TV Mysteries",12,0,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,The Chosen One,0,0,1,0,1,1,1,1,0,1,0,TV Show,55,2019
0,0,0,0,"Pam Dawber, Michael Nouri, Bess Meyer, Peter Berg, James Handy, Kyle Chandler",0,0,0,0,United States,0,0,2011,Qtr 4,October,1,1,"When high school football coach Charlie Wedemeyer is diagnosed with Lou Gehrig's disease, he perseveres in leading his team despite becoming disabled.",Roy Campanella II,0,0,1,93 min,0,0,0,0,0,0,0,0,"Dramas, Sports Movies",10,1,0,TV-PG,0,1988,0,0,0,0,0,1,0,0,0,0,Quiet Victory: The Charlie Wedemeyer Story,0,0,0,0,0,0,0,0,0,0,0,Movie,76,2011
0,0,0,0,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig",0,0,0,0,United States,0,0,2019,Qtr 3,August,1,1,"When an aging flight attendant's caught smuggling cash and forced to help with an investigation, she hatches a clever plan to make off with the dough.",Quentin Tarantino,0,0,1,154 min,0,0,0,0,0,0,0,0,"Dramas, Thrillers",8,0,0,R,0,1997,0,0,0,0,0,0,0,0,0,1,Jackie Brown,0,0,0,0,0,0,0,0,0,0,0,Movie,60,2019
0,0,0,0,"Panisara Rikulsurakan, Kay Lertsittichai, Supanaree Sutavijitvong, Krit Jeerapattananuwong, Warisara Jitpreedasakul, Dujdao Vadhanapakorn, Kim Waddoup, Philaiwan Khamphirathat, Wongsakorn Rassamitat, Bhumibhat Thavornsiri",0,0,0,0,Thailand,0,0,2021,Qtr 3,July,16,16,Four insomniac med school students are lured into a neuroscience experiment that spirals out of control — and must find a way out before it’s too late.,"Sita Likitvanichkul, Jetarin Ratanaserikiat, Apirak Samudkitpaisan, Thanabodee Uawithya, Adirek Wattaleela",0,0,1,101 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Thrillers",7,1,0,TV-MA,0,2021,0,0,0,0,0,0,0,0,0,1,Deep,0,0,0,0,0,0,0,0,0,0,0,Movie,51,2021
0,0,0,0,"Panja Vaisshnav Tej, Krithi Shetty, Vijay Sethupathi",0,0,0,0,India,0,0,2021,Qtr 2,April,14,14,"The son of a fishing community falls for a village head's daughter, but they face violent opposition from the girl’s doggedly old-fashioned father.",Buchi Babu Sana,0,0,1,145 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",4,1,0,TV-14,0,2020,1,0,0,0,0,0,0,0,0,0,Uppena,0,0,0,0,0,0,0,0,0,0,0,Movie,70,2021
1,0,0,0,"Panji Zoni, Yayan Ruhian, Maizura, Cemal Farukh, Imelda Therinne, Surya Saputra, Jarot Superdj, Doyok Superdj, Hajra Romessa, Annette Edoarda",0,0,0,0,Indonesia,0,0,2020,Qtr 4,December,31,31,"Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.",Archie Hekagery,0,0,1,116 min,1,0,0,0,0,0,0,0,"Action & Adventure, Dramas, Faith & Spirituality",12,0,0,TV-PG,0,2020,0,0,0,0,0,0,0,0,0,0,Tarung Sarung,0,0,0,0,0,0,0,0,0,0,0,Movie,56,2020
0,0,0,0,"Pankaj Kapur, Shreya Sharma, Dolly Ahluwalia, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran, Piu Dutt, Samrat Mukherjee",1,0,0,0,India,0,0,2018,Qtr 3,August,2,2,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",Vishal Bhardwaj,0,0,1,90 min,0,0,1,0,0,0,0,0,"Children & Family Movies, Dramas, Independent Movies",8,1,0,TV-PG,0,2005,0,0,0,0,0,0,0,0,0,0,The Blue Umbrella,0,0,0,0,0,0,0,0,0,0,0,Movie,36,2018
0,0,0,0,"Pantelis Kodogiannis, Kassandra Voyagis, Paul Freeman, Michael Byrne, Georges Corraface, Yorgo Voyagis, Giancarlo Giannini, Kelly Eleftheriou",0,0,0,0,"United States, Greece, United Kingdom",0,0,2016,Qtr 3,September,20,20,Two determined Athenian attorneys spearhead a lawsuit against the British Museum for the return of the Parthenon Marbles to Greece.,"Coerte Voorhees, John Voorhees",0,0,1,87 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies",9,1,0,TV-14,0,2014,0,0,0,0,0,0,0,0,0,0,The First Line,0,0,0,0,0,0,0,0,0,0,0,Movie,97,2016
0,0,0,0,"Paoli Dam, Parambrata Chattopadhyay, Indrasish Roy, Koushik Sen, Biswajit Chakraborty",0,0,0,0,India,0,0,2018,Qtr 2,April,1,1,"With the assistance of a psychiatrist, an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma.",Tathagata Banerjee,0,0,1,103 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",4,1,0,TV-14,0,2017,1,0,0,0,0,0,0,0,0,0,Mandobasar Galpo,0,0,0,0,0,0,0,0,0,0,0,Movie,51,2018
0,0,0,0,"Paolo Ballesteros, Martin del Rosario, Christian Bables, John Arcilla, Carmi Martin, Rosanna Roces, Joross Gamboa, Via Antonio, Roxanne Barcelo",0,0,0,1,Philippines,0,0,2020,Qtr 4,December,10,10,Three gay siblings are told by their terminally ill father that they must each produce a grandchild in order to inherit their share of his fortune.,Jun Lana,0,0,0,108 min,0,0,0,1,0,0,0,1,"Comedies, International Movies, LGBTQ Movies",12,1,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,The Panti Sisters,0,0,0,0,0,0,0,0,0,0,0,Movie,57,2020
0,0,0,0,"Paresh Rawal, Annu Kapoor, Alka Badola Kaushal, Auritra Ghosh, Naseeruddin Shah, Manoj Raghubir Sharma, Rushita Pandya, Murli Sharma",0,0,0,1,India,0,0,2020,Qtr 3,July,5,5,"After learning he was adopted from a Muslim couple, a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest.",Fuwad Khan,0,0,1,127 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",7,1,0,TV-PG,0,2015,0,0,0,0,0,0,0,0,0,0,Dharam Sankat Mein,0,0,0,0,0,0,0,0,0,0,0,Movie,51,2020
0,0,0,0,"Paresh Rawal, Kunal Khemu, Sonu Sood, Soha Ali Khan, Johnny Lever, Dilip Joshi, Asrani, Malay Chakrabarty, Razak Khan, Hrishitaa Bhatt",0,0,0,1,India,0,0,2018,Qtr 4,November,1,1,"An accountant and a producer hatch a scheme to finance a movie, while making every effort to ensure that it flops so they may pocket the difference.",Umesh Shukla,0,0,0,124 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Music & Musicals",11,1,1,TV-14,0,2009,0,0,0,0,0,0,0,0,0,0,Dhoondte Reh Jaoge,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2018
0,0,0,0,"Paresh Rawal, Om Puri, Pavan Malhotra, Javed Sheikh, Swati Chitnis, Masood Akhtar, Sudhir Nema, Rakesh Srivastava",0,0,0,0,India,0,0,2019,Qtr 4,December,31,31,"As communal violence erupts in his neighborhood, a Muslim mechanic presses forward to repair a historic truck that will transport Gandhi’s last remains.",Amit Rai,0,0,1,136 min,0,0,1,1,0,0,0,0,"Dramas, Independent Movies, International Movies",12,1,0,TV-14,0,2010,0,0,0,0,0,0,0,0,0,0,Road to Sangam,0,0,0,0,0,0,0,0,0,0,0,Movie,40,2019
